source	target	status_interaction
25970	31622	Known
25970	31620	Known
25970	31618	New
25970	31616	New
25970	31614	New
25970	31612	Known
25970	28177	Known
25970	31075	Known
25970	25790	Known
25970	25788	Known
25970	26696	Known
25970	27324	New
25970	31604	Known
25970	26330	Known
25970	26328	Known
25970	26326	Known
25970	26324	Known
25970	26322	Known
25970	31597	New
25970	31595	Known
25970	31593	Known
25970	28175	New
25970	28173	New
25970	28171	New
25970	28169	New
25970	28167	New
25970	31586	Known
25970	31584	Known
25970	31582	New
25970	27488	Known
25970	27322	Known
25970	29978	New
25970	29976	New
25970	26320	Known
25970	31575	Known
25970	25982	New
25970	31572	New
25970	31570	New
25970	31568	New
25970	31566	New
25970	25980	Known
25970	25978	Known
25970	25976	Known
25970	25974	Known
25970	31560	Known
25970	25972	Known
25970	25970	Known
25970	31556	Known
25970	31554	New
25970	31552	New
25970	30586	Known
25970	31048	Known
25970	31548	Known
25970	31546	Known
25970	31544	Known
25970	31542	Known
25970	26694	Known
25970	29167	Known
25970	29165	Known
25970	27728	Known
25970	30494	New
25970	30492	New
25970	30490	New
25970	30488	New
25970	26796	Known
25970	26794	Known
25970	29714	New
25970	30562	New
25970	30560	New
25970	30558	New
25970	30556	New
25970	30554	New
25970	30552	New
25970	26299	New
25970	31522	New
25970	31520	New
25970	31518	New
25970	31516	New
25970	31514	New
25970	31512	Known
25970	31510	Known
25970	31508	Known
25970	31506	Known
25970	29158	Known
25970	27468	New
25970	29155	New
25970	29153	New
25970	29151	New
25970	29149	New
25970	29593	Known
25970	29147	Known
25970	31496	New
25970	26666	New
25970	31493	Known
25970	31491	Known
25970	31489	Known
25970	29143	New
25970	31486	New
25970	31484	Known
25970	26692	Known
25970	31481	New
25970	31479	New
25970	31477	New
25970	27335	Known
25970	29137	Known
25970	26754	Known
25970	31472	New
25970	25958	Known
25970	25956	Known
25970	25954	New
25970	26792	New
25970	27463	New
25970	27461	Known
25970	27459	Known
25970	27457	New
25970	25776	Known
25970	25774	New
25970	30363	Known
25970	30372	Known
25970	30370	Known
25970	30368	Known
25970	30366	New
25970	30364	New
25970	31454	New
25970	31452	New
25970	25834	New
25970	25832	New
25970	25830	New
25970	25828	New
25970	25826	New
25970	25824	New
25970	25822	New
25970	25820	New
25970	27109	New
25970	27107	New
25970	27105	New
25970	27103	New
25970	27101	New
25970	27099	New
25970	27097	New
25970	27095	New
25970	30044	Known
25970	30042	Known
25970	30032	Known
25970	30039	Known
25970	30037	Known
25970	30035	Known
25970	30033	Known
25970	26790	New
25970	26788	New
25970	26786	Known
25970	26784	Known
25970	31423	Known
25970	31421	Known
25970	31419	New
25970	26498	Known
25970	26496	Known
25970	31415	New
25970	26092	Known
25970	26110	New
25970	29877	New
25970	29875	New
25970	29873	New
25970	27726	New
25970	27724	New
25970	31406	New
25970	28798	Known
25970	28626	New
25970	28624	New
25970	31401	Known
25970	25948	Known
25970	25946	Known
25970	25944	Known
25970	29905	Known
25970	26782	Known
25970	28095	Known
25970	29097	New
25970	29078	Known
25970	29076	Known
25970	29074	Known
25970	29072	Known
25970	29070	Known
25970	26388	New
25970	26386	New
25970	26384	New
25970	31384	New
25970	26699	New
25970	31381	Known
25970	27032	New
25970	29752	New
25970	29750	New
25970	29738	New
25970	29747	Known
25970	29745	New
25970	29743	New
25970	30203	Known
25970	30201	Known
25970	31370	Known
25970	29688	New
25970	31367	Known
25970	31365	New
25970	29637	New
25970	26435	Known
25970	26433	Known
25970	25924	New
25970	25922	New
25970	25920	New
25970	25918	New
25970	28021	Known
25970	27406	Known
25970	27404	Known
25970	26780	Known
25970	31352	Known
25970	31350	New
25970	29014	New
25970	31347	New
25970	25914	Known
25970	28886	New
25970	28887	New
25970	30948	Known
25970	27986	Known
25970	31340	New
25970	25912	Known
25970	25910	Known
25970	25908	Known
25970	26990	New
25970	26988	Known
25970	26982	Known
25970	28984	Known
25970	31331	Known
25970	31329	New
25970	31327	New
25970	31325	New
25970	27637	New
25970	27635	New
25970	26745	New
25970	26743	New
25970	26741	New
25970	26739	New
25970	26737	New
25970	26735	New
25970	26776	Known
25970	25902	Known
25970	27796	Known
25970	27794	Known
25970	28732	Known
25970	25896	Known
25970	25894	Known
25970	25892	Known
25970	25890	Known
25970	26654	Known
25970	26652	Known
25970	26650	Known
25970	26724	New
25970	26722	Known
25970	25655	Known
25970	31300	Known
25970	31298	New
25970	31296	New
25970	31294	New
25970	31292	New
25970	31290	New
25970	25888	New
25970	31287	Known
25970	27342	New
25970	31284	New
25970	31282	New
25970	31280	New
25970	31278	New
25970	31276	New
25970	31274	New
25970	31272	Known
25970	26232	Known
25970	27391	New
25970	27389	Known
25970	28973	Known
25970	28971	Known
25970	28340	New
25970	26928	New
25970	30401	New
25970	31262	Known
25970	26457	New
25970	26922	New
25970	26920	New
25970	26918	New
25970	25740	Known
25970	25738	Known
25970	25736	Known
25970	25734	Known
25970	26904	New
25970	26902	New
25970	26900	New
25970	26898	New
25970	26896	Known
25970	26894	Known
25970	26892	Known
25970	26890	Known
25970	31244	New
25970	26808	New
25970	26718	New
25970	26716	New
25970	26714	Known
25970	26712	Known
25970	26710	Known
25970	26705	Known
25970	26707	Known
25970	26698	Known
25970	25683	Known
25970	25681	Known
25970	25679	Known
25970	25677	Known
25970	25675	Known
25970	25673	Known
25970	25671	Known
25970	25669	Known
25970	25667	Known
25970	31224	New
25970	31222	Known
25970	26878	Known
25970	26876	Known
25970	26874	Known
25970	26872	Known
25970	26870	Known
25970	26850	New
25970	26848	New
25970	28589	New
25970	28587	New
25970	28585	New
25970	28583	New
25970	26420	Known
25970	25878	Known
25970	25876	Known
25970	25874	Known
25970	25872	Known
25970	25870	Known
25970	27333	Known
25970	25724	New
25970	25722	New
25970	25720	Known
25970	25868	Known
25970	25866	Known
25970	25864	Known
25970	25862	Known
25970	25860	Known
25970	31194	New
25970	31192	Known
25970	31190	Known
25970	31188	Known
25970	31186	Known
25970	30860	New
25970	30858	New
25970	30856	New
25970	30837	Known
25970	30835	Known
25970	25858	Known
25970	25856	New
25970	25854	Known
25970	25852	Known
25970	25850	Known
25970	30802	Known
25970	30800	Known
25970	30798	Known
25970	30796	Known
25970	30794	Known
25970	30792	Known
25970	25706	Known
25970	25713	Known
25970	25711	Known
25970	25709	Known
25970	25704	New
25970	25702	New
25970	25700	New
25970	25698	New
25970	25696	New
25970	25694	New
25970	25692	New
25970	25690	New
25970	25688	New
25970	25686	New
25970	25685	Known
25970	30595	New
25970	31152	New
25970	26441	Known
25970	29903	New
25970	28897	New
25914	25864	New
25912	25912	Known
25912	25910	Known
25912	25908	Known
25910	28842	Known
25910	28652	Known
25910	26002	New
25910	26000	New
25910	28837	Known
25910	28835	Known
25910	26357	New
25910	26355	New
25910	26353	Known
25910	27510	Known
25910	28829	New
25910	28827	New
25910	28825	New
25910	28823	New
25910	28821	New
25910	28819	New
25910	28817	New
25910	28815	New
25910	28813	New
25910	28811	New
25910	28809	New
25910	28807	New
25910	28805	New
25910	28803	New
25910	28145	New
25910	28143	New
25910	26672	New
25910	28798	New
25910	25768	Known
25910	25930	New
25910	25914	Known
25910	28793	Known
25910	27395	Known
25910	25912	Known
25910	25910	Known
25910	25908	Known
25910	26982	New
25910	28786	New
25910	28784	New
25910	28782	New
25910	25886	New
25910	28779	New
25910	28777	Known
25910	28775	Known
25910	28773	Known
25910	28771	Known
25910	26604	New
25910	26605	New
25910	28767	New
25910	26425	New
25910	26423	New
25910	28763	Known
25910	28761	Known
25910	28759	Known
25910	25653	New
25896	27792	Known
25896	27790	Known
25896	27788	New
25896	27786	New
25896	27784	New
25896	27782	New
25896	27780	New
25896	27778	New
25896	27776	New
25896	27774	Known
25896	27772	Known
25896	27770	Known
25896	27768	Known
25896	27766	Known
25896	27764	Known
25896	27762	Known
25896	27760	New
25896	27758	New
25896	27756	New
25896	27754	New
25896	27752	New
25896	26951	New
25896	26949	Known
25896	26947	Known
25896	26945	Known
25896	25896	Known
25896	25894	Known
25896	25892	Known
25896	25890	Known
25896	27742	Known
25896	27740	Known
25896	27738	Known
25896	27736	Known
25896	27734	New
25896	27732	Known
25860	25868	New
25860	25866	New
25860	25864	New
25860	25862	Known
25860	25860	Known
25850	26100	New
25850	26098	New
25850	26096	New
25850	26094	New
25850	26092	Known
25850	26090	Known
25850	26088	Known
25850	26086	Known
25850	26084	Known
25850	25878	Known
25850	25876	Known
25850	25874	Known
25850	25872	Known
25850	25870	Known
25850	26077	Known
25850	25856	New
25850	25854	Known
25850	25852	Known
25850	25850	Known
25850	26051	New
25850	26049	New
25850	26047	New
25850	26045	New
25850	26043	New
25850	26041	New
25850	26039	Known
25850	26037	Known
25850	26035	Known
25850	26033	Known
25850	26031	Known
25850	26029	Known
25850	26027	Known
25850	26025	Known
25850	26023	Known
25850	26016	Known
25846	26014	Known
25846	26012	Known
25846	26010	Known
25846	26008	Known
25846	26006	Known
25846	26004	Known
25846	26002	Known
25846	26000	Known
25846	25998	New
25846	25996	Known
25846	25994	New
25846	25992	New
25846	25990	New
25846	25988	New
25846	25986	New
25846	25984	Known
25846	25982	New
25846	25980	New
25846	25978	New
25846	25976	Known
25846	25974	Known
25846	25972	New
25846	25970	New
25846	25968	Known
25846	25966	Known
25846	25964	Known
25846	25962	Known
25846	25960	Known
25846	25958	Known
25846	25956	Known
25846	25954	New
25846	25952	New
25846	25950	New
25846	25948	Known
25846	25946	Known
25846	25944	Known
25846	25942	Known
25846	25940	Known
25846	25938	Known
25846	25936	Known
25846	25934	Known
25846	25932	Known
25846	25930	Known
25846	25928	Known
25846	25926	Known
25846	25924	Known
25846	25922	Known
25846	25920	Known
25846	25918	Known
25846	25916	Known
25846	25914	New
25846	25912	New
25846	25910	New
25846	25908	New
25846	25906	Known
25846	25904	Known
25846	25902	Known
25846	25900	Known
25846	25898	New
25846	25896	Known
25846	25894	Known
25846	25892	Known
25846	25890	Known
25846	25888	New
25846	25886	New
25846	25884	Known
25846	25882	Known
25846	25880	Known
25846	25878	Known
25846	25876	Known
25846	25874	Known
25846	25872	Known
25846	25870	Known
25846	25868	Known
25846	25866	Known
25846	25864	Known
25846	25862	Known
25846	25860	Known
25846	25858	New
25846	25856	New
25846	25854	New
25846	25852	New
25846	25850	Known
25846	25848	Known
25846	25809	Known
25844	25811	Known
25842	25813	Known
25838	32961	New
25838	32959	New
25838	27430	New
25838	26435	New
25838	26433	New
25838	26463	New
25818	27444	New
25818	27442	New
25818	27440	New
25818	25818	New
25806	25840	New
25806	25838	New
25806	25836	Known
25806	25834	New
25806	25832	New
25806	25830	New
25806	25828	New
25806	25826	New
25806	25824	New
25806	25822	New
25806	25820	New
25806	25818	New
25806	25806	Known
25806	25815	Known
25806	25813	New
25806	25811	New
25806	25809	New
25806	25807	New
25796	25804	Known
25796	25796	Known
25796	25801	New
25796	25799	New
25796	25797	New
25764	27674	New
25764	27672	New
25764	25764	New
25730	26410	New
25730	26408	New
25730	26406	New
25730	26404	New
25706	25794	Known
25706	25792	Known
25706	25790	Known
25706	25788	Known
25706	25786	Known
25706	25784	Known
25706	25782	Known
25706	25780	Known
25706	25778	Known
25706	25776	Known
25706	25774	New
25706	25772	Known
25706	25770	Known
25706	25768	New
25706	25766	Known
25706	25764	Known
25706	25762	Known
25706	25760	Known
25706	25758	Known
25706	25756	New
25706	25754	Known
25706	25752	New
25706	25750	Known
25706	25748	Known
25706	25746	Known
25706	25744	Known
25706	25742	Known
25706	25740	Known
25706	25738	Known
25706	25736	Known
25706	25734	Known
25706	25732	Known
25706	25730	Known
25706	25728	Known
25706	25726	Known
25706	25724	New
25706	25722	New
25706	25720	Known
25706	25718	Known
25706	25716	Known
25706	25706	Known
25706	25713	Known
25706	25711	Known
25706	25709	Known
25706	25707	New
25685	25704	New
25685	25702	New
25685	25700	New
25685	25698	New
25685	25696	Known
25685	25694	Known
25685	25692	Known
25685	25690	Known
25685	25688	Known
25685	25686	Known
25683	26696	New
25683	26694	New
25683	26692	New
25683	25683	Known
25683	25681	Known
25683	25679	Known
25683	25677	Known
25683	25675	Known
25683	25673	Known
25683	25671	Known
25683	25669	Known
25683	25667	Known
25683	25665	Known
25683	25663	Known
25663	25683	Known
25663	25681	Known
25663	25679	Known
25663	25677	Known
25663	25675	Known
25663	25673	Known
25663	25671	Known
25663	25669	Known
25663	25667	Known
25663	25665	Known
25663	25663	Known
25657	25661	New
25657	25657	Known
25657	25658	Known
25653	25655	New
25653	25653	New
