source	target	status_interaction
20370	20375	New
20370	20373	New
20370	16286	New
20370	20370	New
20365	18594	New
20365	16044	New
20365	20366	New
20360	20162	Known
20360	20362	New
20360	20360	Known
20352	20209	New
20352	20207	New
20352	20205	New
20352	20355	New
20352	20353	New
20346	17406	Known
20346	17666	Known
20344	20344	New
20333	20342	New
20333	15562	New
20333	16113	New
20333	16032	New
20333	20337	New
20333	18223	New
20333	17389	New
20333	16658	New
20325	20325	Known
20325	20330	Known
20325	20328	Known
20325	20326	Known
20097	16284	New
20097	16272	New
20097	20097	Known
20097	16268	Known
20097	16266	Known
20097	15371	New
20097	15448	New
20097	15446	New
20097	15444	New
20097	16220	New
20097	16218	New
20097	18101	New
20097	16473	New
20097	18099	New
20097	18097	New
20097	16797	New
20097	16466	New
20097	19377	New
20097	20128	New
20097	16516	New
20097	20125	New
20097	16087	New
20097	16054	New
20097	20121	New
20097	20119	New
20097	16006	New
20097	16004	New
20097	17739	New
20097	20114	New
20097	20112	New
20097	20110	New
20097	20108	New
20097	20106	New
20097	19750	New
20097	18054	New
20097	18052	New
20097	15805	New
20097	15800	New
20097	15798	New
20097	15788	New
20097	19039	New
19998	16083	Known
19972	16254	New
19972	19972	New
19972	18253	New
19972	15505	New
19972	15503	New
19972	15481	New
19972	16315	New
19972	15475	New
19960	19385	New
19960	19960	New
19809	17681	Known
19809	17679	Known
19809	17677	Known
19809	19822	Known
19809	19820	Known
19809	19818	Known
19809	19816	Known
19809	16687	Known
19809	16657	Known
19809	16684	Known
19809	15428	Known
19809	15426	Known
19809	15424	Known
19803	19805	New
19803	19803	New
19768	19801	New
19768	19768	New
19768	15783	New
19768	19797	New
19768	19795	New
19768	19036	New
19768	15349	New
19768	15692	New
19768	15690	New
19768	19789	New
19768	16105	New
19768	19786	New
19768	19784	New
19768	15345	New
19768	19781	New
19768	16089	New
19768	19778	New
19768	19776	New
19768	19774	New
19768	15683	New
19768	15675	New
19768	15473	New
19768	15471	New
19768	15428	New
19764	19764	Known
19764	19499	Known
19688	19688	New
19688	19957	New
19503	20162	Known
19503	19503	Known
19503	16210	Known
19503	16100	Known
19503	18476	Known
19503	20156	Known
19503	16830	Known
19503	15871	Known
19503	15473	Known
19503	20151	New
19503	20149	Known
19503	15722	Known
19499	19764	Known
19499	19499	Known
19499	16119	New
19499	16779	Known
19499	16777	Known
19499	16775	Known
19499	16773	Known
19499	16771	Known
19499	16769	Known
19499	16767	Known
19499	16765	Known
19499	19752	New
19499	19750	New
19468	19473	Known
19468	19471	Known
19468	19469	Known
19464	19466	New
19464	18268	New
19461	19461	Known
19436	17290	New
19436	19438	New
19436	19436	Known
19436	15564	Known
19436	15562	Known
19436	17081	Known
19436	17079	Known
19436	17077	Known
19436	19428	Known
19436	19426	Known
19436	19424	Known
19436	15898	Known
19436	15896	Known
19436	15894	Known
19436	15892	Known
19436	15890	Known
19436	17007	Known
19436	17005	Known
19436	17003	Known
19436	17001	Known
19414	17290	New
19414	19438	New
19414	19436	New
19414	19414	Known
19414	15564	Known
19414	15562	Known
19414	17081	Known
19414	17079	Known
19414	17077	Known
19414	19428	Known
19414	19426	Known
19414	19424	Known
19414	15898	Known
19414	15896	Known
19414	15894	Known
19414	15892	Known
19414	15890	Known
19414	17007	Known
19414	17005	Known
19414	17003	Known
19414	17001	Known
19407	17406	Known
19407	15854	New
19407	15852	New
19407	15850	New
19407	15848	Known
19407	15846	Known
19365	19385	New
19365	19383	New
19365	19381	New
19365	16466	New
19365	16156	New
19365	19377	New
19365	19365	New
19365	19321	Known
19365	19373	Known
19365	15152	New
19365	19370	New
19365	15146	New
19365	15144	New
19365	15142	New
19365	15140	New
19357	15560	New
19357	18253	New
19340	19340	Known
19340	19253	Known
19340	17681	Known
19340	17679	Known
19340	17677	Known
19340	17862	Known
19340	16719	New
19340	16717	New
19340	16715	New
19340	16713	New
19340	16711	New
19340	16709	Known
19340	19251	New
19340	19249	Known
19340	16444	Known
19340	16419	Known
19331	17507	New
19331	17505	New
19331	17503	New
19331	17501	New
19331	19334	New
19331	19332	New
19323	19327	Known
19323	19323	Known
19323	16512	Known
19323	16508	Known
19321	16968	New
19309	19319	Known
19309	19317	New
19309	19263	Known
19309	19261	New
19309	19313	New
19309	19311	Known
19309	19309	New
19270	19307	New
19270	19305	Known
19270	16655	New
19270	18185	Known
19270	17277	Known
19270	16150	Known
19270	18951	Known
19270	16394	New
19270	16392	Known
19270	16968	Known
19270	16100	Known
19270	16083	Known
19270	19293	Known
19270	17681	Known
19270	17679	Known
19270	17677	Known
19270	15430	Known
19270	19287	Known
19270	16899	Known
19270	15909	Known
19270	16518	Known
19270	19282	New
19270	19280	Known
19270	15854	New
19270	15852	New
19270	15850	New
19270	15848	New
19270	15846	Known
19270	19273	Known
19270	15459	New
19270	15457	Known
19268	16083	Known
19265	15152	New
19260	19263	New
19260	19261	New
19256	16512	Known
19256	16897	Known
19256	16508	Known
19248	19253	Known
19248	19251	New
19248	19249	Known
19244	15428	Known
19244	15426	Known
19244	15424	Known
19155	15220	New
19155	15218	New
19155	19159	New
19155	19157	New
19155	19155	New
19153	15560	New
19091	19151	New
19091	16816	New
19091	19091	Known
19091	19147	Known
19091	19145	Known
19091	19143	Known
19091	17809	Known
19091	19140	Known
19091	19138	Known
19091	17479	New
19091	17477	New
19091	17173	New
19091	17169	New
19091	19132	New
19091	19130	New
19091	19128	New
19091	19126	New
19091	19124	New
19091	17399	New
19091	17397	New
19091	19120	New
19091	19118	New
19091	19116	New
19091	19114	New
19091	17392	New
19091	19111	New
19091	15951	New
19091	17386	New
19091	15655	New
19091	15653	New
19091	15651	New
19091	15649	New
19091	15647	New
19091	15645	New
19091	16427	New
19091	19100	New
19091	19098	New
19091	15704	New
19091	15816	New
19091	16658	New
19091	17380	New
19091	19092	New
19076	19079	New
19076	19076	Known
19076	15422	Known
19038	15178	New
19038	18835	New
19038	16808	New
19038	16806	New
19038	16646	New
19038	16644	New
19038	16642	New
19038	16640	New
19038	16638	New
19038	16636	New
19038	16634	New
19038	16632	New
19038	16630	New
19038	16628	New
19038	16626	New
19038	16624	New
19038	16622	New
19038	16620	New
19038	16618	New
19038	19038	New
19038	19054	New
19038	19052	New
19038	19050	New
19038	15854	New
19038	15852	New
19038	15850	New
19038	15848	New
19038	15846	New
19038	19043	New
19038	19041	New
19038	19039	New
19033	19036	New
19033	19034	New
19031	15871	Known
18993	16225	Known
18993	17582	New
18993	18754	Known
18993	19026	Known
18993	18993	New
18993	18855	New
18993	18307	Known
18993	16363	New
18993	19020	Known
18993	19018	New
18993	19016	Known
18993	19014	New
18993	15305	Known
18993	15475	Known
18993	19010	New
18993	19008	New
18993	19006	New
18993	19004	New
18993	19002	New
18993	19000	New
18993	18998	New
18993	18996	New
18993	18994	Known
18963	16239	New
18963	16237	New
18963	16235	New
18963	16233	New
18963	18963	New
18963	17115	New
18963	15428	New
18963	15426	New
18963	15424	New
18926	18183	Known
18926	18926	New
18926	18924	Known
18926	18922	Known
18926	18898	New
18855	18928	New
18855	18926	New
18855	18924	New
18855	18922	New
18855	16280	New
18855	17277	New
18855	16243	New
18855	16239	New
18855	16237	New
18855	16235	New
18855	16233	New
18855	18913	New
18855	18911	New
18855	18909	New
18855	18907	New
18855	18905	New
18855	16216	New
18855	16214	New
18855	16192	New
18855	15365	New
18855	16115	New
18855	18898	New
18855	15562	New
18855	18895	New
18855	18248	New
18855	15339	New
18855	16093	New
18855	16089	New
18855	17572	New
18855	16371	New
18855	17569	New
18855	15190	New
18855	18484	New
18855	17163	New
18855	15188	New
18855	15538	New
18855	17549	New
18855	16018	New
18855	16016	New
18855	15943	New
18855	15777	New
18855	18876	New
18855	18874	New
18855	15293	New
18855	15279	New
18855	17522	New
18855	17520	New
18855	15226	New
18855	15898	New
18855	15896	New
18855	15894	New
18855	15892	New
18855	15890	New
18855	16405	New
18855	15862	New
18855	15860	New
18855	15473	New
18855	15471	New
18855	15785	New
18855	15257	New
18855	15822	New
18840	18840	New
18840	18852	New
18840	18850	New
18840	18848	New
18840	18846	New
18840	16538	New
18840	18843	New
18840	18841	New
18838	18838	New
18835	15263	Known
18787	18787	New
18787	18790	New
18787	18788	New
18785	18785	Known
18613	18617	New
18613	18615	New
18613	18613	Known
18613	17891	Known
18613	16505	Known
18604	18617	New
18604	18615	New
18604	18613	Known
18604	18604	Known
18604	18602	New
18604	18600	New
18604	18372	New
18604	18597	Known
18600	18604	Known
18600	18602	Known
18597	18604	New
18597	18602	New
18597	18600	New
18597	18372	New
18597	18597	Known
18594	18594	Known
18594	16083	Known
18594	15909	Known
18594	18329	Known
18565	16294	New
18565	18594	New
18565	16814	New
18565	16212	New
18565	16098	New
18565	18565	New
18565	16073	New
18565	16953	New
18565	18586	New
18565	16050	New
18565	18583	New
18565	18581	New
18565	18579	New
18565	18577	New
18565	16044	New
18565	18574	New
18565	18043	New
18565	17934	New
18565	17932	New
18565	17930	New
18565	18568	New
18565	15932	New
18565	15794	New
18563	15329	New
18561	15936	Known
18554	15357	New
18554	18554	New
18554	15313	New
18554	15277	New
18554	15275	New
18554	15265	New
18487	18552	New
18487	18550	New
18487	16239	New
18487	16237	New
18487	16235	New
18487	16233	New
18487	18544	New
18487	18542	New
18487	18540	New
18487	18538	New
18487	18386	New
18487	18535	New
18487	18533	New
18487	18531	New
18487	18376	New
18487	18374	New
18487	16065	New
18487	18487	Known
18487	18525	New
18487	18523	New
18487	16030	New
18487	18520	New
18487	16743	New
18487	18517	New
18487	18515	New
18487	18513	New
18487	18511	New
18487	18509	New
18487	15854	New
18487	15852	New
18487	15850	New
18487	15848	New
18487	15846	New
18487	18502	New
18487	16663	New
18487	15816	New
18487	18498	New
18487	15644	New
18487	18495	New
18487	15428	Known
18487	15426	Known
18487	15424	Known
18487	15150	New
18487	15148	New
18487	17019	New
18487	17017	New
18476	15190	Known
18476	18484	Known
18476	18476	Known
18476	15544	New
18476	15542	New
18476	15331	New
18476	18478	Known
18476	15882	Known
18473	18473	Known
18473	17163	Known
18463	18264	New
18463	17560	New
18463	18469	New
18463	18463	New
18463	18466	New
18463	17538	New
18463	17499	New
18429	16655	New
18429	18185	Known
18429	18183	Known
18429	18181	Known
18429	15770	Known
18429	16334	New
18429	16332	Known
18429	16330	Known
18429	16328	Known
18429	15765	Known
18429	15763	Known
18429	15761	Known
18429	15759	Known
18429	15757	Known
18429	15755	Known
18429	17428	Known
18429	17426	Known
18429	17424	Known
18429	17422	Known
18429	17420	Known
18429	17418	Known
18429	17416	Known
18429	17414	Known
18429	17412	Known
18429	17410	Known
18429	17408	Known
18429	17406	Known
18429	15909	Known
18429	16555	Known
18429	16553	Known
18429	16550	Known
18429	15856	New
18429	17024	Known
18324	18427	New
18324	18425	New
18324	18423	New
18324	18421	New
18324	15620	New
18324	15618	New
18324	15616	New
18324	15614	New
18324	17592	New
18324	18414	New
18324	15162	New
18324	18411	New
18324	16646	New
18324	16644	New
18324	16642	New
18324	16640	New
18324	16638	New
18324	16636	New
18324	16634	New
18324	16632	New
18324	16630	New
18324	16628	New
18324	16626	New
18324	16624	New
18324	16622	New
18324	16620	New
18324	16618	New
18324	18394	New
18324	17823	New
18324	17821	New
18324	17819	New
18324	17817	New
18324	18388	New
18324	18386	New
18324	18384	New
18324	18382	New
18324	18380	New
18324	18378	New
18324	18376	New
18324	18374	New
18324	18372	New
18324	18370	New
18324	18368	New
18324	15154	New
18324	18365	New
18324	18363	New
18324	18324	New
18324	18360	New
18324	18358	New
18324	16512	New
18324	18355	New
18324	18353	New
18324	15945	New
18324	18350	New
18324	18348	New
18324	18346	New
18324	15483	New
18324	18343	New
18324	15479	New
18324	15477	New
18324	18339	New
18324	18337	New
18324	18335	New
18324	18333	New
18324	18331	New
18324	18329	New
18324	18327	New
18324	18325	New
18317	18317	Known
18315	18317	Known
18315	18315	Known
18297	17479	New
18297	17477	New
18297	18311	Known
18297	18309	Known
18297	18307	Known
18297	18305	Known
18297	18303	Known
18297	18301	Known
18297	18299	Known
18297	15532	Known
18294	18294	New
18294	18043	New
18192	18113	New
18192	18111	New
18192	18109	New
18192	18107	New
18192	18287	New
18192	15371	New
18192	18284	New
18192	15624	New
18192	15622	New
18192	15606	New
18192	15604	New
18192	15602	New
18192	18277	New
18192	18275	New
18192	18273	New
18192	18271	New
18192	16797	New
18192	18268	New
18192	18266	New
18192	18264	New
18192	18262	New
18192	18260	New
18192	18258	New
18192	15594	New
18192	18255	New
18192	18253	New
18192	18251	New
18192	17177	New
18192	18248	New
18192	18246	New
18192	18244	New
18192	16100	New
18192	16371	New
18192	15683	New
18192	18239	New
18192	18192	New
18192	16749	New
18192	16747	New
18192	17145	New
18192	17143	New
18192	17137	New
18192	17133	New
18192	17131	New
18192	17129	New
18192	17127	New
18192	17125	New
18192	18031	New
18192	18029	New
18192	18027	New
18192	18223	New
18192	15493	New
18192	18220	New
18192	18218	New
18192	17661	New
18192	17657	New
18192	16594	New
18192	16592	New
18192	18212	New
18192	18210	New
18192	18208	New
18192	17389	New
18192	18205	New
18192	15273	New
18192	15898	New
18192	15896	New
18192	15894	New
18192	15892	New
18192	15890	New
18192	15869	New
18192	15475	New
18192	15473	New
18192	15471	New
18192	15706	New
18192	15428	New
18185	16655	New
18185	18185	Known
18185	17406	Known
18183	20323	New
18183	20321	Known
18183	20319	Known
18183	20317	Known
18183	20315	Known
18183	20313	Known
18183	15638	Known
18183	20310	Known
18183	20308	Known
18183	20306	Known
18183	18183	Known
18183	20303	Known
18183	18181	Known
18183	17039	Known
18150	16655	New
18150	18185	Known
18150	18183	Known
18150	18181	Known
18150	15770	Known
18150	16334	New
18150	16332	Known
18150	16330	Known
18150	16328	Known
18150	15765	Known
18150	15763	Known
18150	15761	Known
18150	15759	Known
18150	15757	Known
18150	15755	Known
18150	17428	Known
18150	17426	Known
18150	17424	Known
18150	17422	Known
18150	17420	Known
18150	17418	Known
18150	17416	Known
18150	17414	Known
18150	17412	Known
18150	17410	Known
18150	17408	Known
18150	17406	Known
18150	18150	Known
18150	15909	Known
18150	16555	Known
18150	16553	Known
18150	16550	Known
18150	15856	New
18150	17024	Known
18142	16719	New
18142	16717	New
18142	16715	New
18142	16713	New
18142	16711	New
18142	16709	Known
18142	16419	Known
18128	16965	Known
18128	16963	Known
18128	16531	New
18128	16529	Known
18128	16527	New
18128	16525	New
18128	16523	New
18128	16521	New
18128	16519	Known
18097	18045	New
18049	18119	New
18049	18117	New
18049	18115	New
18049	18113	New
18049	18111	New
18049	18109	New
