id_node	label	x	y
47202	NP_391352.1	-3038.7727193784044	2528.9998513640476
47199	NP_391342.1	-3468.0796650257416	6750.512208849934
47197	NP_391341.1	-3578.6067515999575	6796.294027118558
47195	NP_391340.1	-3689.1338381741734	6750.512208849934
47193	NP_391339.1	-3734.915656442799	6639.985122275717
47191	NP_391338.1	-3689.1338381741734	6529.4580357015
47189	NP_391337.1	-3578.6067515999575	6483.676217432876
47187	NP_391336.1	-3468.0796650257416	6529.4580357015
47185	NP_391335.1	-3422.2978467571156	6639.985122275717
47184	NP_391343.1	-3578.6067515999575	6639.985122275717
47179	NP_391444.1	-674.2332156998009	-2688.5273343122717
47177	NP_391443.1	-739.8773691506003	-2792.267506187137
47175	NP_391442.1	-805.5215226013997	-2896.007678062002
47173	NP_388818.2	844.7001146487346	-3231.0001486359524
47160	NP_391113.2	599.7001146487346	168.99985136404757
47128	NP_391289.1	-1787.2998853512654	-4718.000148635952
47126	NP_391288.1	-1961.2998853512654	-5186.000148635952
47124	NP_391287.2	-2002.2998853512654	-4964.000148635952
47122	NP_391286.1	-1947.2998853512654	-5000.000148635952
47110	NP_388974.2	-2125.72634026159	-1361.5001486359524
47108	NP_388973.2	-2309.873430440942	-1255.1827765504177
47106	NP_388972.1	-2309.873430440942	-1467.8175207214872
47098	NP_391279.1	-2248.491067047825	-1361.5001486359524
47082	NP_391274.1	-1587.5990662036465	-3042.1065385617057
47080	NP_391273.1	-1704.2998853512654	-3004.0001486359524
47078	NP_391272.1	-1821.0007044988843	-2965.893758710199
47076	NP_391271.1	-2072.2998853512654	-3501.0001486359524
47074	NP_391270.1	-2349.2998853512654	-3172.0001486359524
47073	NP_391275.1	-1991.2998853512654	-3318.0001486359524
47071	NP_391264.1	-227.2998853512654	-2262.0001486359524
47065	NP_391254.2	798.7001146487346	-2391.0001486359524
47060	NP_391264.1/NP_391254.2	143.7001146487346	-1666.0001486359524
47045	NP_391248.2	409.7001146487346	1673.9998513640476
47040	NP_389875.1	-1306.7998853512654	136.73512457781362
47038	NP_389874.1	-1184.0351585650305	259.4998513640476
47036	NP_389873.1	-1306.7998853512654	382.2645781502815
47034	NP_388460.1	-1429.5646121374994	259.4998513640476
47027	YP_003097669.1	-230.49568930722944	-326.45237474556234
47017	NP_391582.1	-2590.5646121375003	1189.4998513640476
47015	NP_391581.1	-2467.7998853512654	1066.7351245778136
47008	NP_390885.1	-2050.2998853512654	1568.9998513640476
47006	NP_390827.1	-2345.0351585650315	1189.4998513640476
46963	NP_388774.2	-2467.7998853512654	1312.2645781502815
46950	NP_388023.1	-435.47983211079827	-139.21323260810186
46948	NP_388022.2	-594.7248387243935	-280.11945070131515
46946	NP_388021.1	-393.0739709976833	-347.5765628079025
46944	NP_388020.1	-474.4262139442917	-255.63641537243984
46942	NP_388019.1	-694.3211925015512	-128.50184353240002
46940	NP_388018.1	-703.9705006675249	-364.3857665630103
46938	NP_388017.1	-515.3232695890665	-506.32433249497717
46934	NP_388014.1	-291.3462783348559	-431.70100047942014
46925	NP_388006.1	-225.52664379245653	-204.98066614414802
46923	NP_388005.1	-277.57749023448105	-95.11357922297975
46921	NP_388004.1	-374.7240069941354	-22.020339553766462
46919	NP_388003.2	-494.71109782422354	-2.4457274756969127
46917	NP_388002.1	-555.7784568909001	-163.69626793697716
46915	NP_388001.1	-513.3725957777851	-372.0595981367778
46913	NP_388000.2	-354.1275891641899	-231.15338004356454
46911	NP_387999.2	-610.051166216771	-40.87405071620924
46909	NP_387998.1	-728.2159292206306	-245.2546346194622
46907	NP_387997.1	-627.1392423346633	-458.6037327205531
46905	NP_387996.1	-394.1382742582018	-496.6153515735332
46904	NP_391202.2	-2467.7998853512654	1189.4998513640476
46902	NP_570902.1	-3261.2998853512654	1261.9998513640476
46900	NP_391727.1	-2584.5646121375003	-1029.134892807022
46896	NP_391591.2	-2400.4175219581475	-710.1827765504177
46893	NP_391445.1	-1840.2998853512654	-1459.0001486359524
46869	NP_389539.1	-2707.329338923734	-816.5001486359524
46867	NP_389538.1	-2339.0351585650305	-1029.134892807022
46865	NP_389537.2	-2216.2704317787966	-816.5001486359524
46863	NP_389536.1	-2523.1822487443824	-710.1827765504177
46861	NP_389535.1	-2584.5646121374994	-816.5001486359524
46859	NP_389463.1	-3169.2998853512654	1307.9998513640476
46857	NP_389462.1	-3216.2998853512654	1149.9998513640476
46855	NP_389461.1	-3636.2998853512654	786.9998513640476
46853	NP_389460.1	-3209.2998853512654	1185.9998513640476
46851	NP_389459.1	-3118.2998853512654	1176.9998513640476
46849	NP_389458.1	-3635.2998853512654	664.9998513640476
46847	NP_389457.1	-3655.2998853512654	700.9998513640476
46845	NP_389456.1	-2441.2998853512654	-433.0001486359524
46843	NP_389455.1	-2587.2998853512654	-433.0001486359524
46841	NP_389454.1	-3684.2998853512654	747.9998513640476
46839	NP_389453.1	-3182.2998853512654	1113.9998513640476
46837	NP_389452.1	-3621.2998853512654	858.9998513640476
46835	NP_389451.1	-3185.2998853512654	1248.9998513640476
46833	NP_389450.2	-3106.2998853512654	1227.9998513640476
46831	NP_389449.1	-3635.2998853512654	628.9998513640476
46829	NP_389448.1	-3613.2998853512654	822.9998513640476
46821	NP_388876.1	-2523.1822487443824	-922.8175207214872
46819	NP_388815.1	-2400.4175219581475	-922.8175207214872
46816	NP_388813.1	-2339.0351585650305	-816.5001486359524
46813	NP_388453.2	-2339.0351585650305	-603.8654044648829
46808	NP_388115.1	-2584.5646121374994	-603.8654044648829
46806	NP_391182.2	6435.700114648734	2580.9998513640476
46803	NP_391180.2	6622.700114648734	2424.9998513640476
46801	NP_391181.1	6407.700114648734	2349.9998513640476
46796	NP_391167.1	774.0843435572015	6601.676217432876
46794	NP_391166.1	775.0843435572015	6504.676217432876
46786	NP_391136.3	-1982.2998853512654	-1595.0001486359524
46767	NP_389200.1	-1378.2998853512654	-2862.0001486359524
46765	NP_391094.2	-2.2998853512654023	-1502.0001486359524
46761	NP_391085.1	2224.7001146487337	352.9998513640476
46758	NP_391070.2	514.7001146487346	222.99985136404757
46753	NP_391299.1	-135.2998853512654	1351.9998513640476
46751	NP_391050.1	469.7001146487346	-1791.0001486359524
46737	NP_388235.2	975.7001146487346	-527.0001486359524
46725	NP_391000.1	-3178.150929656564	6729.205671005344
46722	NP_390998.1	-3300.9156564427985	6606.44094421911
46720	NP_390997.1	-3178.150929656564	6483.676217432876
46718	NP_390996.1	-3055.3862028703297	6606.44094421911
46717	NP_390999.1	-3178.150929656564	6606.44094421911
46711	NP_390984.1	-814.2998853512654	-3009.0001486359524
46709	NP_390983.2	-661.2998853512654	-3008.0001486359524
46708	NP_390985.1	-998.2998853512654	-2859.0001486359524
46706	NP_391531.1	-1136.7998853512654	-4624.6912437931105
46704	NP_391530.2	-1247.3269719254813	-4670.473062061736
46702	NP_391529.1	-1293.1087901941073	-4781.000148635952
46699	NP_390923.1	-1247.3269719254813	-4891.527235210167
46697	NP_390922.1	-1136.7998853512654	-4937.309053478793
46695	NP_390921.1	-1026.2727987770495	-4891.527235210168
46693	NP_390920.1	-980.4909805084235	-4781.000148635952
46691	NP_390919.1	-1026.2727987770495	-4670.473062061736
46687	NP_390924.1	-1136.7998853512654	-4781.000148635952
46685	NP_390916.1	406.08434355720146	6483.676217432876
46683	NP_390915.1	307.08434355720146	6646.676217432876
46682	NP_390918.1	357.08434355720146	6564.676217432876
46673	NP_390892.2	1317.241853181783	-218.00014863595243
46671	NP_390890.3	1232.4135132822912	-101.24395525471027
46669	NP_390889.2	1095.1583761156871	-145.8408527292886
46667	NP_390888.1	1095.1583761156871	-290.15944454261535
46665	NP_390887.1	1232.4135132822912	-334.7563420171946
46664	NP_390893.1	1194.477126395548	-218.00014863595243
46650	NP_391899.2	2968.7662645338232	3360.7160718284995
46644	NP_391855.1	2446.209060086173	1211.296378650186
46642	NP_391854.2	2379.1275177833913	1110.8877042436425
46640	NP_391853.1	2383.876148069964	990.2258389994804
46638	NP_391852.2	2458.641135576424	895.3995142950089
46636	NP_391851.1	2574.864796243767	862.6291631391032
46634	NP_391850.2	2688.153641994001	904.4319458500504
46632	NP_391849.2	2755.235184296781	1004.8406202565939
46630	NP_391848.1	2750.48655401021	1125.502485500756
46628	NP_391847.1	2675.7215665037484	1220.3288102052265
46626	NP_391846.1	2567.1813510400852	1057.8641622501182
46623	NP_391820.2	479.7001146487346	150.99985136404757
46621	NP_391819.2	411.7001146487346	186.99985136404757
46613	NP_391812.2	3765.803393994119	3562.5532848658568
46611	NP_391806.2	2276.6750911012687	1947.4629954438478
46609	NP_391805.2	2165.3643529027167	1999.2423127876718
46607	NP_391804.1	2054.0536147041666	2051.021630131494
46605	NP_391786.1	1444.7001146487337	-149.00014863595243
46603	NP_391785.2	800.2751766009924	2149.9362191109067
46601	NP_391779.3	1003.4099771609262	2212.78355183213
46597	NP_391776.2	847.4151901842861	2357.279783149106
46595	NP_391761.1	3513.986157096834	3844.7645781502815
46593	NP_391760.1	-741.35634449808	1622.7994481041424
46591	NP_391756.1	3362.7337763188816	3615.682479278512
46585	NP_391738.1	2589.7001146487337	472.9998513640476
46583	NP_391737.1	2299.7001146487337	539.9998513640476
46581	NP_391736.1	2375.7001146487337	508.9998513640476
46579	NP_391735.1	2261.7001146487337	503.9998513640476
46577	NP_391718.1	2223.7001146487337	555.9998513640476
46575	NP_391701.2	3019.221702628921	3485.264915509815
46573	NP_391700.1	3365.3050261903873	3359.3008871575203
46571	NP_391699.1	-626.9571148477726	1667.3415001259673
46569	NP_391698.2	3365.305026190389	4084.698815570573
46566	NP_391684.3	1399.7001146487337	810.9998513640476
46564	NP_391683.2	1659.7001146487337	887.9998513640476
46562	NP_391682.1	1735.7001146487337	872.9998513640476
46559	NP_391647.3	3424.1161397119986	3721.9998513640476
46557	NP_391646.1	2869.4779937956473	3955.718058047314
46555	NP_391628.1	2343.989076311541	1618.9878725494964
46553	NP_391627.1	2235.3755319266065	1676.209163333966
46551	NP_391626.1	2126.761987541674	1733.4304541184356
46549	NP_391593.1	260.7001146487346	3307.9998513640476
46539	NP_391460.1	3647.434736487231	3596.0358230117527
46536	NP_391389.1	3117.204322746412	4040.951967620651
46534	NP_391388.1	3088.716668754695	3599.235124577812
46528	NP_391358.1	3178.5866861395307	3721.9998513640476
46526	NP_391300.1	2968.7662645338232	4083.283630899594
46524	NP_391298.2	580.7001146487346	132.99985136404757
46522	NP_391296.1	3104.095296690556	3272.301202384331
46520	NP_391295.1	3421.899247961069	3245.967216185869
46518	NP_391294.1	-837.1305079108224	1699.601061143765
46516	NP_391293.1	3792.4103200707023	3721.9998513640476
46514	NP_391292.2	3421.899247961067	4198.032486542226
46512	NP_391277.2	-145.2998853512654	1387.9998513640476
46510	NP_391276.1	-1623.8217315912152	-1065.6131534070828
46498	NP_391007.2	3301.3514129257646	3967.5293049365155
46495	NP_390908.1	5387.682451473188	3796.6770404195668
46493	NP_390907.1	5250.132218559035	3634.5244337369786
46491	NP_390906.1	5459.335611693098	3596.47874107815
46489	NP_390905.1	5365.716760575108	3675.893405078232
46487	NP_390904.1	5487.700114648734	3324.9998513640476
46485	NP_390895.1	2067.7001146487337	1046.9998513640476
46483	NP_390894.3	2067.7001146487337	1197.9998513640476
46474	NP_390797.1	3647.434736487233	3847.9638797163407
46472	NP_390796.1	3178.5866861395307	3934.634595535117
46463	NP_390759.2	-1647.834885578567	-948.4142618332053
46458	NP_390755.1	-1747.686880580135	-882.5219948759022
46456	NP_390754.1	-1864.8857721540126	-906.5351488632541
46454	NP_390753.2	-1930.7780391113147	-1006.3871438648221
46452	NP_390752.1	-1906.7648851239637	-1123.5860354386996
46450	NP_390751.2	-1806.9128901223958	-1189.4783023960026
46448	NP_390750.2	-1689.7139985485182	-1165.4651484086517
46446	NP_390749.2	-759.9814107356442	1501.455783042693
46444	NP_390747.1	153.7001146487346	1353.9998513640476
46442	NP_390746.1	440.7001146487346	1637.9998513640476
46435	NP_390729.2	-1777.2998853512654	-1036.0001486359524
46433	NP_390723.1	883.7001146487346	2239.9998513640476
46429	NP_390720.1	716.8502385532502	2059.872586857764
46410	NP_390366.1	3583.4811232226066	3958.73478721828
46407	NP_390360.1	3055.821959353295	3721.9998513640476
46405	NP_390359.1	3424.1161397119986	3509.365107192978
46403	NP_390358.1	3424.1161397119986	3934.634595535117
46401	NP_390297.1	-998.2998853512654	1661.9998513640476
46398	NP_390295.2	-1040.2998853512654	2395.9998513640476
46396	NP_390294.1	956.2699635776326	2005.4399877939304
46394	NP_390293.2	1123.119839673117	2185.567252300214
46392	NP_390292.1	1050.549990744219	2420.127115870331
46388	NP_390231.2	3765.803393994117	3881.44641786224
46386	NP_390230.1	3260.800089785377	4211.381543377494
46374	NP_390157.1	3178.5866861395307	3509.365107192978
46372	NP_390156.1	3513.986157096834	3599.235124577812
46370	NP_390155.1	3362.7337763188816	3828.3172234495833
46368	NP_390154.1	3239.9690495326477	3615.682479278512
46365	NP_390139.1	2816.9899092267688	3802.825490989273
46363	NP_390138.1	2869.4779937956473	3488.281644680781
46352	NP_390076.1	2955.2680893642964	3847.9638797163407
46349	NP_389968.1	3485.4985031051137	3403.0477351074423
46347	NP_389967.1	3669.6455932844665	3721.9998513640476
46324	NP_389631.1	3688.8658890537563	4023.6144748119623
46322	NP_389595.2	3104.095296690556	4171.698500343762
46316	NP_389468.1	3583.4811232226066	3485.2649155098115
46314	NP_389395.2	3485.4985031051156	4040.951967620651
46312	NP_389394.1	3088.716668754695	3844.7645781502815
46310	NP_389393.2	3301.3514129257646	3476.470397791578
46308	NP_389379.1	3546.8808664982325	3721.9998513640476
46306	NP_389378.2	3239.9690495326477	3828.3172234495833
46288	NP_389287.1	2933.057232567061	3721.9998513640476
46281	NP_389217.1	3237.39779966114	4084.698815570573
46264	NP_388958.1	3569.935177718301	3310.901795450076
46260	NP_388869.3	1375.7001146487337	2213.9998513640476
46254	NP_388708.1	3117.204322746412	3403.047735107444
46236	NP_388641.2	2816.9899092267688	3641.1742117388203
46233	NP_388639.1	3260.800089785377	3232.6181593506008
46230	NP_388595.1	3688.865889053758	3420.385227916133
46228	NP_388594.1	3569.935177718299	4133.097907278021
46226	NP_388593.1	3019.221702628921	3958.73478721828
46224	NP_388592.1	2955.2680893642964	3596.0358230117545
46222	NP_388591.1	3237.3977996611384	3359.3008871575203
46207	NP_388576.1	644.2803896243522	2294.432450427881
46201	NP_388504.1	2559.497905836407	1253.0991613611322
46190	NP_388355.1	811.1302657198366	2474.5597149341647
46188	NP_388354.2	763.990252136543	2267.2161508959653
46186	NP_388353.1	919.9850391131831	2122.719919578989
46184	NP_388352.1	967.1250526964768	2330.0634836171885
46153	NP_390852.1	3301.3514129257646	3721.9998513640476
46138	YP_003097793.1	5390.074899049591	2093.9777390840372
46135	NP_391908.1	5565.26642310294	2090.134595535117
46133	NP_391907.2	5565.26642310294	1664.865107192978
46131	NP_391789.1	5900.665894060244	1754.7351245778118
46128	NP_391679.2	5688.031149889174	2123.0293049365155
46126	NP_391678.1	5749.413513282291	1983.8172234495833
46124	NP_391677.1	5565.26642310294	1877.4998513640476
46122	NP_391676.1	5749.413513282291	1771.182479278512
46120	NP_391518.2	5810.795876675408	1877.4998513640476
46115	NP_391455.1	2224.7474300080657	-2784.091623366667
46113	NP_391454.1	2128.9972185955658	-2860.9230958070684
46111	NP_391453.1	2052.165746155163	-2765.172884394568
46109	NP_391440.1	6056.325330247876	1877.4998513640476
46107	NP_391439.1	5801.840310549406	2227.768431507775
46105	NP_391438.1	1321.7001146487337	1959.9998513640476
46103	NP_391437.1	5475.396405718105	2000.2645781502815
46101	NP_391436.1	5688.031149889174	1631.9703977915779
46099	NP_391435.1	5933.560603461642	1877.4998513640476
